weight_class,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_avg_BODY_att,B_avg_CLINCH_att,B_avg_DISTANCE_att,B_avg_GROUND_att,B_avg_HEAD_att,B_avg_KD,B_avg_LEG_att,B_avg_PASS,B_avg_REV,B_avg_SIG_STR_att,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_pct,B_avg_TOTAL_STR_att,B_longest_win_streak,B_losses,B_avg_opp_BODY_att,B_avg_opp_CLINCH_att,B_avg_opp_DISTANCE_att,B_avg_opp_GROUND_att,B_avg_opp_HEAD_att,B_avg_opp_KD,B_avg_opp_LEG_att,B_avg_opp_PASS,B_avg_opp_REV,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_pct,B_avg_opp_SUB_ATT,B_avg_opp_TD_att,B_avg_opp_TD_pct,B_avg_opp_TOTAL_STR_att,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Height_cms,B_Reach_cms,B_Weight_lbs,B_Stance_Switch,B_Stance_Southpaw,B_Stance_OpenStance,R_Stance_Southpaw,R_Stance_Orthodox,R_Stance_Switch,R_Stance_OpenStance
12,3,0,-1,-0.045245669848002934,-0.1421568627450981,-0.18449117341640708,-0.10185185185185186,-0.19275570048883683,0,-0.08197747183979975,-2.75,-1,-0.1987860852759995,-0.15999999999999998,-0.125,0.13333333333333341,-0.44125000000000003,-0.1504048083226207,-1,6,0.1884805020170327,-0.09649122807017552,-0.09416904241832674,0.03623188405797095,-0.09348645381497545,0.125,0.10598705501618122,0.75,-0.5,-0.035992927584993395,-0.020000000000000018,0.375,-0.008695652173913049,-0.04125000000000001,-0.004807844628203939,17,-63.75,0,0,0,-1,0,0,1,0,2.539999999999992,5.079999999999984,0,0,0,0,0,1,0,0
9,3,0,0,-0.15266106442577032,0.03056027164685915,-0.0473910754054328,0.1473429951690821,-0.05934300574869972,0,-0.07107023411371238,-0.25,-0.25,-0.04870697186790146,-0.06125000000000003,0,0.16666666666666669,0.1775,-0.08577154961707673,-2,-2,-0.03418803418803429,-0.35064935064935066,0.0036050131457973644,-0.06666666666666665,-0.0980618144797249,-0.5,0.037878787878787956,-1.125,0,-0.040101987613973045,-0.026249999999999996,-0.75,0.5833333333333333,0.1725,-0.14299984175963287,-11,343.75,0,0,-1,1,-4,0,0,-4,-2.539999999999992,0,0,0,0,0,0,1,0,0
1,3,-2,1,-0.315602836860759,-0.5333333333659259,-0.14743088155717105,-0.1929824564010465,-0.11770186329370563,0.909090909,-0.5022831050001253,-0.818181818,-0.636363636,-0.18356021434204017,-0.227272727,0.363636364,-0.5294117647439447,-0.23,-0.23135689845388746,-1,-6,-0.6606060605999999,-0.5757575758333333,-0.19877216916514204,-0.5176470589757786,-0.217144924024062,-0.363636364,-0.510000000176,-3.272727273,-0.454545455,-0.25603715166518104,-0.291818182,-0.090909091,-0.5750000000825,-0.489090909,-0.38914616508368916,-27,-477.81818180000005,0,0,0,-2,-1,-1,0,-4,0,-15.23999999999998,0,0,0,0,0,1,0,0
3,3,1,-1,-0.07692307703402368,-0.29166666662499996,-0.11775700940737183,-0.6363636362148761,-0.11991180465397386,-0.333333333,-0.16666666671428576,0.333333333,-0.333333333,-0.15528781789825968,-0.153333333,0,0.8000000002400001,0.916666667,-0.16812705366922237,-1,-1,0.16758241759389725,-0.028235294024221425,0.13929651207883637,0.14987080088756688,0.06252368323299429,-0.666666667,0.013043478305869605,7.333333333,0,0.12637170621639526,0.14666666699999997,-0.333333333,0.004201680693030174,0.11999999999999997,0.06344157144829132,-5,100,0,0,0,-1,0,0,0,-1,0,7.6200000000000045,0,0,0,0,0,1,0,0
9,3,0,0,-0.2009283819621338,-0.20000000019227282,-0.15677350442422444,0.3336956522134121,-0.11574624763921182,0.222222222,0.27533783771721776,0.22222222300000016,0.111111111,-0.11565623641201406,-0.166666667,0.555555556,0.233333333465,-0.02555555599999998,-0.08004352273775373,0,2,-0.05259562854404054,-0.10389610409078265,-0.043537063250878694,-0.21666666658312494,-0.10912364946924064,-0.22222222200000002,-0.3200000000144,0.666666667,0.11111111099999998,-0.10283228172066289,-0.03999999999999998,0.333333334,0.35714285732653056,0.295555556,-0.023259259289819312,14,57.77777779999997,0,0,1,0,0,3,0,4,10.159999999999997,7.619999999999976,0,0,0,0,0,1,0,0
13,3,-1,1,0.26428571417321434,0.1184210525983379,0.08082955666428099,-9.375000775690978e-11,0.09768028435236309,0,-0.01098901092778648,-0.333333333,0,0.095220205677366,0.05333333300000004,-0.333333333,-1,-0.333333333,0.01459538148684042,-1,-1,-0.0642857144020409,0.04595588254630045,-0.037353391081094034,-0.33855799373040757,-0.059223300970873805,0,0.04166666666666663,-3.3333333329999997,0,-0.08904873235736838,-0.10999999999999999,0,-0.380952381197279,-0.26999999999999996,0.03746708658059095,-6,0,0,0,-1,0,0,0,0,-1,10.159999999999997,0,0,0,0,0,0,1,0,0
4,3,0,0,0.22916666670182284,0.3097826087637052,0.17566137571428575,0.6060606060606061,0.2535603714723912,0,-0.01851851855555564,4.333333333,1,0.2152339322826614,0.16666666700000005,4.333333333,-0.333333333,-0.333333333,0.28092476956715523,0,-2,-0.48484848488567495,-0.0037037036666667245,-0.0012106537989450272,-0.5200000000767999,-0.03039832292059752,-0.333333333,-0.13675213672550957,0.666666667,1,-0.0737612613133446,-0.176666667,-0.333333333,-1.5000001241105565e-10,-0.29000000000000004,-0.04126172205575074,-2,436.3333333,0,0,0,0,0,0,0,0,2.539999999999992,2.539999999999992,-10,0,0,0,0,1,0,0
4,3,-1,0,0.15010570813508306,0.642857143,-0.03819062285402186,0.03157894732963995,-0.10296474352602081,-0.666666667,-0.019607843422145388,1.571428571,0.428571429,-0.01987754203242381,0.10714285699999998,-0.428571429,-0.31884058003024573,-0.254285714,-0.012696214244653725,0,2,0.02432432412206953,0.07770270256378964,0.1393517846502899,-0.02243741133661259,-0.01470674926956872,0.285714286,0.24034749028227176,-2.0476190469999995,0.142857143,0.030733236558748545,-0.009999999999999953,0.714285714,0.22500000007937498,0.019523809999999975,0.031305548356777124,4,-445.1428571,0,0,0,-1,0,3,0,2,12.700000000000017,7.6200000000000045,0,0,1,0,0,1,0,0
8,5,0,-7,0.10124378126828537,0.10095579454121861,0.10063025201909298,0.04824666505546926,0.07097615485502218,0.033333332999999965,-0.09029223537080733,-0.23333333300000003,0,0.11893463928479919,0.12833333299999994,0,-0.29710144860869564,0.02100000000000002,0.16328029989232373,0,-1,-0.03958919443643433,-0.17181571823927566,-0.004342907440472998,-0.17619047638095242,-0.02079600701946621,-0.166666667,-0.03777777780392155,0.433333333,-0.166666667,-0.014208463499884194,-0.03433333300000002,0.01666666700000001,0.06792452838732643,0.0465,-0.023934944657781787,0,81.0333333000001,0,0,1,-4,2,0,0,-1,0,0,0,0,1,0,0,1,0,0
9,5,0,2,-0.06298789820008643,-0.07800681351613015,-0.04021145794533687,0.03701237294714921,0.0014603927376326542,-0.09722222200000001,0.01493818684175141,2.75,-0.041666667,-0.03279856939831416,0.09416666700000004,-0.36111111100000004,0.13947368429155116,0.205138889,0.0657268622463344,0,-6,-0.10098522176853353,-0.036036035823952206,0.009570658063809745,0.19800569815384605,0.05563311433745688,-0.041666667,0.0445699937966102,-0.236111111,0.13888888900000002,0.016852689847963787,0.046805556000000026,0.361111111,-0.22133599205886625,-0.166527777,0.1070824005020547,-41,-50,-3,0,0,-6,-2,-1,0,-9,7.6200000000000045,5.079999999999984,0,0,0,0,1,0,0,0
5,3,0,0,0.21868008948545858,0.11771507863089736,0.27330594441063094,0.2962962962962963,0.3172412114129905,0.09999999999999998,0.2633928571428572,-0.24,-0.04,0.26957591217601246,0.21380000000000005,-0.2,-0.368421052631579,-0.1176,0.20354596384008156,-5,-9,0.2912621359223301,0.24862385321100933,-0.12229679343773309,-0.6634146341463416,-0.16410548283058246,-0.24,0.14851485148514854,-0.30000000000000004,-0.12,0.00700883002207503,0.0050000000000000044,-0.16,-0.1724137931034483,-0.118,0.03905500544688878,-48,-269.22,-5,0,-1,-4,-7,-2,0,-14,-2.539999999999992,-5.0800000000000125,24,0,1,0,0,1,0,0
3,3,-1,1,-0.19612068977185826,-0.1315789474179363,-0.0721468129629868,0.0901360545909865,0.16549883219946582,0.179487179,0.008403360895635203,3.807692308,-0.14102564100000003,0.04253897844403337,0.004743589999999964,-0.28205128199999996,0.25911854096574427,0.16846153799999997,0.1585465213176288,0,-3,0.1776960784754985,0.08288770052223049,-0.17492744701085775,0.019323671473534976,-0.11542879710677884,-0.064102564,0.07792207799628947,-0.679487179,0.333333333,-0.10779858313770097,-0.08410256399999999,-0.37179487099999997,-0.60000000013,-0.361538462,-0.03453196338717468,-15,-25.87179480000009,-1,1,0,-2,-1,-2,0,-4,0,-2.539999999999992,0,0,0,0,0,1,0,0
5,3,0,0,-0.18181818181818177,0.03361344537815125,-0.05544508129605802,0,-0.09820788530465951,0,-0.16666666666666663,-0.5,0,-0.0873440285204991,-0.24,0,0,0,-0.10953058321479375,0,0,-0.25,-0.023809523809523725,0.10299566417027983,0.0357142857142857,0.14132104454685102,-0.5,0.17647058823529416,-0.5,0,0.06859991187486231,0.09999999999999998,0,0,0,0.07074782978045613,0,-101,0,0,0,0,0,0,0,0,10.159999999999997,10.159999999999997,45,0,0,0,0,1,0,0
6,3,-3,0,0.021832579125835472,0.19137912039906324,0.11626233180553464,0.129037629034235,0.07829491729405441,0.246753247,0.05231560856992201,-1.064935065,0.24025974099999997,0.08840140116928641,0.057012987000000015,0.285714286,-0.12741935464015613,-0.244805195,0.030977077521454177,-2,-5,0.08357588377764613,-0.007843137219853413,0.1519705395414087,0.09866599557379363,0.1803617570487771,0.058441558999999976,0.15140845088629018,1.0584415589999998,0.142857143,0.19082811538762517,0.18402597399999998,-0.311688312,0.27622377630334,0.11538961100000003,0.22921179286142818,-44,-160.82467529999997,-4,-1,-4,-2,-3,0,0,-10,10.159999999999997,2.539999999999992,0,0,0,0,0,1,0,0
4,3,1,-6,0.011965204022611364,-0.003513468266872044,0.03363224757499822,-0.07440791785107659,0.056226053686810495,-0.18571428599999998,0.2335515216655646,-0.385714286,0.12857142900000001,0.01711274105157551,0.022142857000000016,0.21428571400000002,0.10119047622693456,0.12728571400000002,0.02630439973150167,-2,1,-0.06576173729594814,0.1055900621029795,-0.04213395171600237,-0.20962732897826086,-0.021023285016387616,0.157142857,0.010469722710018226,0.871428571,0.2,-0.04655305679531491,-0.06942857100000005,0.2,0.10678733029354681,0.266285714,-0.007589472879108716,-5,181.29999999999995,-2,0,-1,0,-3,-1,0,-5,5.079999999999984,10.159999999999997,10,0,0,0,1,0,0,0
7,3,1,-2,0.058083610842258104,0.05201342285371835,0.16545579976283278,0.10979004383755164,0.15225421579520815,-0.134736842,-0.06256275118052923,-0.671578947,0.117894737,0.17871550816960985,0.15345263199999998,0.755789474,0.04641934300277739,0.090442105,0.13716422222495317,0,-2,-0.004810457544307867,-0.030568406990212238,0.14073690154827107,-0.16550348955869676,0.13417645750349777,-0.14736842100000003,-0.0568596765388919,0.6126315790000001,0.235789474,0.14564592122773462,0.126610526,-0.418947368,0.1531440161285646,0.134315789,0.12043478717496531,-30,-296.1410526,0,0,-3,-4,-2,5,0,-4,7.6200000000000045,10.159999999999997,0,0,0,0,0,1,0,0
3,3,-1,0,-0.28991596638655465,-0.5528756957328387,0.016862745098039256,-0.7272727272727273,-0.22435897435897437,0,0.005050505050505083,-1.5,-0.5,-0.2039641168626501,-0.195,-1,-0.4230769230769231,-0.5700000000000001,-0.31220419202163624,0,-1,-0.11250000000000004,-0.1785714285714286,-0.20419254658385094,0.16129032258064513,-0.3018200202224469,0,0,-6.5,-1.5,-0.298356701341776,-0.28500000000000003,-1.5,-0.4,-0.375,-0.27391395154553044,-2,169,0,0,0,0,0,0,0,0,-7.6200000000000045,5.0800000000000125,0,0,0,0,0,1,0,0
1,5,0,-3,0.14053377799349842,-0.6666666666666666,-0.07149911970373052,0.375,-0.12344282927179206,0.06666666700000001,-0.1584415584415585,0,0,-0.08513345592614247,-0.055333332999999985,0.333333333,-0.0833333335208333,6.666669999999819e-4,-0.09836026995129432,-3,1,0.061170212601895035,-0.2333333334533333,0.008781751493481704,0.333333333,0.01055341048591607,0.333333333,-0.08406690160181007,0,0,-0.0015446400586963116,-0.035999999999999976,0,0.40000000012,0.166666667,0.004261258797084222,-6,-115.4666666999999,0,0,0,-3,0,0,0,-3,5.079999999999984,-2.539999999999992,0,0,0,0,0,1,0,0
7,3,0,0,0.4466666666666667,0.45,-0.06592029854724774,-0.0080971659919028,-0.1931688014162241,-0.3,-0.23456790123456783,-2.3,0,-0.05702779075718134,-0.14549999999999996,-0.04999999999999999,0.2592592592592592,-0.02899999999999997,-0.09169080541436658,0,1,0.10683760683760679,-0.023923444976076458,0.04263565891472865,0.09090909090909094,-0.06804139635464934,0,-0.1428571428571429,0.2,0,0.006644880174291934,0.033999999999999975,0.4,0.8333333333333334,0.166,-0.024038461538461564,4,200.89999999999998,0,0,0,2,-1,-1,0,0,7.6200000000000045,2.539999999999992,0,0,0,0,0,1,0,0
9,3,0,0,1.4371946928015689e-4,0.06173238525860314,0.09479325522388687,0.3291505792458663,0.0652659160286233,-0.43609022500000005,0.027484143774624714,-0.03007518800000003,-0.157894737,0.1148899852345458,0.14578947400000003,0.432330827,-0.07916666627984376,-0.228195489,0.16813900926607522,-3,-3,-0.023460410700308465,-0.045228758285682624,0.07085840383124575,0.034482758380095624,0.10035860781825279,0.255639097,0.0419254658049385,0.33458646599999997,-0.12030075199999998,0.09558087677056326,0.08293233099999997,-0.03007518800000003,0.14113873277079297,0.268007518,0.11652369017652209,-10,-0.8796992000000046,0,0,0,0,-3,2,-1,-2,12.700000000000017,15.240000000000009,0,0,0,0,0,1,0,0
3,3,1,-1,0.3125,0.09523809523809523,0.15867433930093777,-0.2222222222222222,0.11835748792270528,0,-0.2272727272727273,0,0,0.17667476570635193,0.18000000000000005,0,0,0,0.1583733013589128,-1,1,0.26774847870182555,0.5681818181818181,0.0917248255234297,0.7916666666666666,0.30409518539014946,1,0.2222222222222222,8,0,0.22474824534635335,0.23000000000000004,2,0.2564102564102564,0.26,0.31928480204342274,0,0,0,0,0,-1,0,0,0,-1,-5.0800000000000125,-2.5400000000000205,0,0,0,0,1,0,0,0
6,3,0,0,0.20205353868310294,0.01378145310429768,-0.02308528225831713,-0.07142857145299153,0.017309097681406926,0.178571429,-0.10371819948513517,-0.11904761900000002,0,0.028271830796677222,0.047380953,0.071428571,0.011904759964285722,-0.116071429,0.05106044642989521,2,-1,-0.22602284582499255,0.006600660025249616,-0.046629980721734354,-0.07142857468367353,-0.08321287821927548,-0.333333333,-0.08069458660250817,0.130952381,0,-0.02969386246497735,0.016309523999999964,-0.166666667,0.009090909068677683,0.03523809600000001,0.024449203382277518,-2,-105.98809529999994,0,0,-1,2,1,1,0,3,-2.539999999999992,-2.539999999999992,0,0,1,0,0,1,0,0
7,3,0,3,-0.22082140486977142,-0.029639762791127233,0.04595050525334832,0.036163522247626645,-0.08483590100699867,0.447368421,0.04307458137726483,-2.578947368,-0.052631579,-0.03329417932825263,-0.052368421,-1.157894737,-0.028629856880750815,0.07250000000000001,-0.16462718596616005,0,-7,-0.06862745091875722,-0.13958020980526042,-0.01724030030579976,0.32967032959690856,-0.16282142662557292,-0.210526316,0.005557270908711609,-1.276315789,-0.210526316,-0.07260481966000754,-0.140263158,-0.736842105,-0.3069620253712545,-0.104736842,-0.13347229504035513,-41,-116.67105260000005,0,0,-2,-4,0,-2,0,-8,2.539999999999992,12.699999999999989,0,0,1,0,0,1,0,0
7,3,1,0,-0.07539682524238245,-0.012989824853457455,-0.17160495207968135,-0.3897435897812229,-0.06763025943416112,0.074074074,0.005590062778175864,2.0370370369999997,0.037037037,-0.1279459617932448,-0.10888888899999999,0.62962963,0.04545454525672965,-0.003333332999999994,-0.016917796134470753,2,9,0.12000000004200007,0.09281914891274767,-0.004411867586863294,-0.3582589284023623,0.0246538619673482,0.148148148,-0.1401515151288525,-0.777777778,0.037037037,0.016750243514091323,-0.035925926,-0.6296296299999999,-0.22105263164808864,-0.09962962900000001,0.07199252114938404,55,-246.77777779999997,0,0,4,6,1,4,0,15,0,-5.079999999999984,0,0,1,0,1,0,0,0
9,5,0,2,0.09255898366606174,-0.14545454551515147,0.044912378752619775,0.13731443989720238,0.10082547168422928,-0.15000000000000002,0.06611078012274108,-0.21666666699999998,-0.083333333,0.08341185124747375,0.04600000000000004,0,-0.16666666726666662,0.17950000000000002,0.0518934715527028,-4,-2,-0.09638554231238206,0.04952955820465288,-0.07046319461370029,-0.04675324671074377,0.006029004470906041,-0.25,-0.03393939410232194,-0.183333333,-0.083333333,-0.029923185370718752,0.02949999999999997,-0.04999999999999999,-0.04227941161236212,0.043333333,-0.020957608402300876,-21,-115.51666669999997,-2,0,0,-2,-3,0,0,-5,0,-2.539999999999992,0,0,1,0,0,1,0,0
3,3,0,-2,0.08333333337500004,0.34090909089049587,0.05179185072266168,-0.01633986951460975,0.12617845122474747,-0.333333333,0.39999999994,3.166666667,0.5,0.12474999994623998,0.111666667,-0.166666667,-0.14285714288775503,-0.37333333300000004,0.1400882026993459,-2,1,0.04761904766666669,0.1688311688787879,0.019718309832374548,-0.20588235294117652,0.20829478884828867,0,-0.190476190414966,7.333333333,0.166666667,0.16121250736403714,0.15999999999999998,0.5,0.5277777777777778,0.553333333,0.11044205666035312,-3,-40.66666669999995,0,0,-1,0,0,-1,0,-2,0,-2.5400000000000205,0,0,0,0,1,0,0,0
3,3,-1,0,-0.23809523813617367,-0.5000000001093751,0.1038451744723708,-0.15658263309607845,0.25614209838924956,0.10714285700000001,-0.7096774193985432,2.928571429,0.7142857140000001,0.193384252315693,0.09535714300000003,-0.46428571400000007,0.12741935477315297,0.13071428599999996,0.2201328428820964,-1,-2,0.05442176866666659,-0.19642857150000004,-0.1335651597498439,-0.04571428575908576,0.007847038064755063,0,-0.7727272726694215,0.7142857140000001,-0.035714285999999984,-0.018377334579651905,-0.02250000000000002,0.75,0.02000000002239999,-0.20500000000000002,0.13096325090814942,-10,-247.60714289999999,0,0,-1,0,0,0,0,-1,0,2.539999999999992,0,0,1,0,0,1,0,0
9,3,0,0,-0.10920329670329665,0.3713450292397661,0.055783446121811575,0.1878511235955056,0.096815257140212,0.25,0.13821138211382122,-5.125,0.125,0.09436758893280633,0.15250000000000002,-0.5,0.5394736842105263,0.2975,-0.013998637602179786,1,2,-0.38076923076923075,-0.21171171171171177,-0.2154244875520302,-0.5333333333333333,-0.24075537294563842,0.125,-0.34285714285714286,0.125,-1,-0.23747369475899383,-0.24750000000000005,0.25,0.2777777777777778,0.13875,-0.2239551549177899,14,-212,0,0,0,2,2,0,0,4,5.079999999999984,7.6200000000000045,0,0,0,0,1,0,0,0
8,3,3,0,0.02083333333333337,0.07246376811594202,-0.15384615384615385,-0.2525252525252525,-0.14445300462249622,0,-0.40740740740740744,-0.25,0,-0.10997442455242967,-0.06999999999999995,-0.75,0.21428571428571427,0.08250000000000002,-0.17279603547209188,-2,2,-0.018181818181818188,-0.09411764705882353,-0.021786492374727684,-0.13888888888888884,0.06715447154471543,-0.25,0.8571428571428571,0.25,-0.25,0.08990990990990988,0.0025000000000000022,1,0.5,0.395,0.09728618421052626,2,191,0,0,0,0,0,-2,0,-2,-2.539999999999992,2.5400000000000205,0,0,0,0,0,1,0,0
8,3,-1,0,-0.012235817553680417,0.1234567901111111,0.1153846154269883,-0.039915966405239756,0.053164153927515,0.5,-0.11036789263632407,-1.027777778,0.25,0.10121701125415705,0.17333333300000003,0.027777778000000003,-0.34285714276163265,-0.24,0.09474728307048669,-1,-2,0.007936507672477222,-0.16153846157893492,-0.017930055163953407,-0.19999999955999992,-0.036307243224958985,-0.222222222,-0.03649167736888426,0.666666667,0.13888888900000002,-0.01559060902468934,-0.09444444400000002,0.25,0.06220095713724502,0.045,-4.8580195111969093e-4,-13,-27.138888899999984,0,0,-1,-2,1,-1,0,-3,7.6200000000000045,7.619999999999976,0,0,1,0,1,0,0,0
10,3,-1,1,-0.00915750928571435,-0.07738095240281828,-0.04164705886960951,0.2638888888420138,0.08381782945736438,0,-0.11666666662499992,0.5,0,-0.017251405311106804,-0.30666666700000006,0,0.5892857144263393,0.308333333,0.15636258823216598,0,-1,0.015202702675310431,-0.06176470597785466,-0.11247575951022037,-0.08823529388408302,-0.1624180083161897,0,-0.5,-0.5,0,-0.08837300822838573,-0.05833333299999993,0.5,0.15000000012000003,0.08333333300000001,-0.05176145553408129,-3,-113.66666669999995,0,0,0,0,0,0,0,0,-2.5400000000000205,7.6200000000000045,0,0,1,0,0,1,0,0
9,5,-2,7,0.024635495151452802,0.1532582459959937,0.11409752573322368,-0.016865687118570394,0.06813495235146816,0.248677249,0.06482758648016473,0.560846561,-0.185185185,0.10947154394483244,0.013703704000000094,-0.603174603,0.20551797521664422,0.04338624400000002,0.07635571002758801,0,-8,0.1641860465109538,0.19444444418402773,0.0030631958545169757,0.020552799103175978,0.009504489360969037,-0.111111111,0.08888888882793644,-0.518518519,-0.333333333,0.010145558340214245,-0.019470898999999986,0.206349207,-0.34374999970996095,-0.135555556,0.004038112603132971,-55,-24.703703700000005,-1,0,-1,-3,0,-8,0,-12,-2.539999999999992,10.159999999999997,0,1,0,0,1,0,0,0
6,3,-1,1,0.28125000001757805,-0.770833333375,0.13370786508616334,-0.32367149758454106,0.03912568311475412,-0.166666667,0.15151515145454542,1.5,0,0.044746436879769425,0.03499999999999992,1,0.666666666,0.833333333,0.06422811066273271,-1,-3,-0.5740740741111111,0.5,0.2236286920253165,0.45833333337500004,0.4041666666666666,-0.333333333,-0.8333333333333334,-2.5,0,0.355072463731884,0.321666667,-0.166666667,-0.47222222233333333,-0.191666667,0.26353276350427346,-13,-409.16666669999995,0,0,0,-1,-2,1,0,-2,12.699999999999989,0,20,0,1,0,0,0,1,0
1,3,0,0,0.265957446551791,0,0.10377358500978995,-0.0196078430498271,0.10504549199837765,-0.333333333,0.020833333261718767,-1.3333333330000001,-1.333333333,0.15160736200698838,0.09999999999999998,-0.666666667,-0.25454545423504116,-0.363333334,0.08275252782070491,-1,1,-0.13999999993759993,0.18421052648666902,-0.1584468958551435,-0.07692307695857992,0.02271604928805926,0.333333333,-0.5,-4,-0.666666667,-0.053986711011385136,-0.09999999999999998,-0.333333333,-0.24598930463696417,-0.33999999999999997,0.05506072884808466,-2,-175.3333333999999,0,0,0,0,-1,0,0,-1,-5.0800000000000125,-2.539999999999992,-10,0,1,0,0,1,0,0
