id,gender,race
9721,m,indian
9722,m,white
9723,m,white
9724,m,black
9725,f,indian
9726,m,white
9727,m,white
9728,f,indian
9729,m,indian
9730,m,black
9731,m,indian
9732,m,white
9733,m,white
9734,m,black
9735,m,black
9736,m,white
9737,m,indian
9738,m,white
9739,m,black
9740,f,indian
9741,m,white
9742,f,indian
9743,m,white
9744,m,black
9745,m,hispanic
9746,m,black
9747,m,white
9748,m,white
9749,m,white
9750,m,white
9751,f,indian
9752,m,black
9753,m,white
9754,m,black
9755,m,white
9756,m,hispanic
9757,m,white
9758,m,white
9759,m,black
9760,m,white
9761,m,black
9762,m,black
9763,m,indian
9764,m,indian
9765,m,indian
9766,f,indian
9767,m,white
9768,m,white
9769,m,white
9770,m,white
9771,m,white
9772,m,white
9773,m,black
9774,m,white
9775,m,black
9776,f,indian
9777,m,hispanic
9778,f,white
9779,m,black
9780,f,indian
9781,m,white
9782,m,black
9783,f,indian
9784,m,white
9785,m,indian
9786,m,black
9787,f,indian
9788,m,black
9789,m,white
9790,m,white
9791,m,black
9792,f,indian
9793,m,black
9794,f,indian
9795,m,white
9796,m,black
9797,m,indian
9798,m,white
9799,m,white
9800,m,white
9801,f,indian
9802,m,white
9803,m,white
9804,f,indian
9805,m,white
9806,m,indian
9807,f,indian
9808,m,black
9809,f,indian
9810,f,white
9811,f,indian
9812,m,black
9813,m,black
9814,m,white
9815,m,indian
9816,m,white
9817,m,white
9818,m,black
9819,m,black
9820,m,white
9821,m,white
9822,f,indian
9823,f,indian
9824,m,white
9825,m,white
9826,m,black
9827,m,black
9828,m,white
9829,m,black
9830,m,white
9831,m,indian
9832,m,black
9833,f,indian
9834,m,white
9835,m,white
9836,m,indian
9837,m,white
9838,m,black
9839,m,indian
9840,m,hispanic
9841,m,white
9842,m,white
9843,m,white
9844,m,black
9845,m,black
9846,f,white
9847,m,white
9848,m,white
9849,m,indian
9850,m,white
9851,f,hispanic
9852,m,black
9853,f,indian
9854,f,white
9855,m,indian
9856,m,black
9857,m,white
9858,m,black
9859,m,hispanic
9860,m,indian
9861,m,white
9862,m,black
9863,m,black
9864,m,white
9865,m,black
9866,m,black
9867,m,white
9868,m,white
9869,m,black
9870,m,black
9871,m,indian
9872,f,white
9873,f,white
9874,f,indian
9875,f,indian
9876,f,indian
9877,m,black
9878,m,white
9879,m,white
9880,f,white
9881,m,black
9882,m,indian
9883,m,black
9884,m,white
9885,m,black
9886,m,indian
9887,m,indian
9888,f,indian
9889,m,white
9890,m,black
9891,m,white
9892,m,indian
9893,m,white
9894,m,black
9895,f,indian
9896,m,indian
9897,m,white
9898,m,white
9899,f,indian
9900,m,white
9901,m,white
9902,m,white
9903,m,white
9904,m,white
9905,m,black
9906,m,black
9907,m,black
9908,m,indian
9909,m,white
9910,m,white
9911,m,white
9912,m,black
9913,m,white
9914,m,black
9915,m,black
9916,m,indian
9917,m,white
9918,m,indian
9919,m,white
9920,m,indian
9921,f,indian
9922,m,black
9923,m,indian
9924,m,black
9925,m,black
9926,f,indian
9927,m,white
9928,m,white
9929,m,white
9930,f,white
9931,m,black
9932,m,white
9933,m,white
9934,f,indian
9935,m,white
9936,m,white
9937,m,white
9938,m,white
9939,m,white
9940,m,indian
9941,m,black
9942,m,black
9943,m,white
9944,m,white
9945,m,black
9946,m,white
9947,f,indian
9948,m,indian
9949,m,white
9950,m,black
9951,m,black
9952,m,black
9953,m,black
9954,m,white
9955,m,white
9956,m,black
9957,m,white
9958,m,indian
9959,m,white
9960,m,white
9961,m,black
9962,m,white
9963,m,white
9964,m,hispanic
9965,f,black
9966,m,white
9967,m,black
9968,m,indian
9969,m,white
9970,m,white
9971,m,black
9972,m,indian
9973,m,white
9974,m,black
9975,f,white
9976,f,white
9977,f,white
9978,m,black
9979,m,white
9980,f,white
9981,m,black
9982,f,indian
9983,f,black
9984,m,indian
9985,f,indian
9986,m,black
9987,m,white
9988,m,black
9989,m,white
9990,m,indian
9991,m,hispanic
9992,m,black
9993,f,indian
9994,m,white
9995,f,black
9996,f,white
9997,m,black
9998,m,black
9999,m,white
10000,m,black
10001,m,white
10002,f,black
10003,m,black
10004,f,white
10005,f,black
10006,m,black
10007,m,white
10008,m,white
10009,m,white
10010,m,black
10011,m,hispanic
10012,m,white
10013,f,indian
10014,m,white
10015,m,white
10016,m,white
10017,f,indian
10018,m,black
10019,m,black
10020,m,black
10021,m,white
10022,m,black
10023,m,white
10024,m,white
10025,f,white
10026,m,white
10027,f,indian
10028,f,indian
10029,m,black
10030,m,white
10031,m,indian
10032,m,white
10033,m,white
10034,m,white
10035,m,white
10036,m,white
10037,m,white
10038,m,white
10039,m,black
10040,m,white
10041,m,black
10042,m,white
10043,m,black
10044,m,black
10045,m,white
10046,f,black
10047,m,black
10048,m,white
10049,m,black
10050,m,white
10051,m,black
10052,m,white
10053,m,black
10054,m,white
10055,m,indian
10056,f,black
10057,m,white
10058,m,black
10059,f,indian
10060,m,white
10061,m,black
10062,m,indian
10063,f,indian
10064,m,hispanic
10065,m,black
10066,m,white
10067,m,indian
10068,m,hispanic
10069,m,hispanic
10070,f,indian
10071,m,white
10072,f,white
10073,m,black
10074,m,white
10075,f,white
10076,m,white
10077,m,white
10078,m,white
10079,m,hispanic
10080,m,black
10081,m,white
10082,m,white
10083,m,black
10084,f,indian
10085,m,black
10086,f,indian
10087,m,indian
10088,m,white
10089,m,white
10090,m,white
10091,m,black
10092,f,indian
10093,m,white
10094,f,indian
10095,m,black
10096,f,indian
10097,m,white
10098,m,black
10099,m,indian
10100,m,black
10101,m,white
10102,m,white
10103,m,white
10104,m,black
10105,m,indian
10106,m,black
10107,m,black
10108,m,black
10109,m,white
10110,f,indian
10111,m,indian
10112,m,white
10113,f,indian
10114,m,black
10115,m,indian
10116,m,white
10117,m,white
10118,m,white
10119,m,black
10120,m,black
10121,m,indian
10122,m,black
10123,m,white
10124,m,indian
10125,m,black
10126,m,indian
10127,m,white
10128,m,white
10129,f,indian
10130,m,indian
10131,m,white
10132,f,indian
10133,m,white
10134,m,black
10135,m,black
10136,m,white
10137,f,white
10138,f,indian
10139,m,black
10140,m,white
10141,m,indian
10142,f,indian
10143,m,white
10144,m,white
10145,f,black
10146,m,black
10147,f,indian
10148,m,white
10149,m,white
10150,m,white
10151,m,black
10152,m,black
10153,m,white
10154,m,white
10155,m,white
10156,m,white
10157,m,white
10158,m,white
10159,m,white
10160,m,indian
10161,f,indian
10162,m,black
10163,f,indian
10164,m,indian
10165,m,black
10166,f,indian
10167,m,black
10168,m,black
10169,f,white
10170,m,black
10171,m,black
10172,f,indian
10173,m,black
10174,f,white
10175,m,indian
10176,m,white
10177,m,indian
10178,m,indian
10179,m,indian
10180,m,white
10181,m,black
10182,m,white
10183,m,white
10184,m,white
10185,m,black
10186,m,black
10187,m,white
10188,m,white
10189,m,white
10190,m,white
10191,m,white
10192,m,black
10193,m,black
10194,f,white
10195,m,white
10196,m,white
10197,m,indian
10198,m,white
10199,m,indian
10200,m,white
10201,m,white
10202,m,white
10203,m,black
10204,m,black
10205,f,white
10206,m,black
10207,m,black
10208,m,white
10209,m,white
10210,m,white
10211,m,white
10212,m,indian
10213,f,white
10214,f,white
10215,m,white
10216,m,black
10217,f,indian
10218,m,white
10219,m,white
10220,m,indian
10221,m,white
10222,m,white
10223,m,black
10224,m,white
10225,m,white
10226,m,black
10227,m,white
10228,m,white
10229,m,white
10230,m,black
10231,m,black
10232,m,white
10233,m,white
10234,m,white
10235,m,indian
10236,m,indian
10237,m,white
10238,m,white
10239,m,white
10240,m,white
10241,m,black
10242,m,white
10243,m,black
10244,f,indian
10245,f,indian
10246,m,white
10247,m,white
10248,m,black
10249,m,white
10250,m,black
10251,m,indian
10252,m,white
10253,m,black
10254,m,white
10255,m,white
10256,m,white
10257,f,indian
10258,m,white
10259,m,white
10260,m,black
10261,m,hispanic
10262,f,black
10263,m,white
10264,m,indian
10265,m,white
10266,m,white
10267,m,black
10268,m,white
10269,m,white
10270,f,black
10271,m,black
10272,m,white
10273,f,indian
10274,m,white
10275,m,indian
10276,m,white
10277,m,white
10278,m,black
10279,m,white
10280,m,black
10281,m,white
10282,f,indian
10283,m,white
10284,m,white
10285,m,white
10286,m,indian
10287,f,indian
10288,m,black
10289,m,white
10290,m,white
10291,f,white
10292,m,indian
10293,f,indian
10294,m,indian
10295,m,black
10296,f,black
10297,m,indian
10298,m,black
10299,m,black
10300,m,black
10301,m,white
10302,m,white
10303,m,indian
10304,m,black
10305,m,white
10306,m,indian
10307,m,indian
10308,m,white
10309,m,white
10310,m,indian
10311,m,black
10312,m,black
10313,m,white
10314,m,black
10315,m,white
10316,m,black
10317,m,black
10318,f,indian
10319,m,black
10320,m,white
10321,m,white
10322,m,white
10323,m,indian
10324,m,white
10325,f,white
10326,f,white
10327,m,indian
10328,m,indian
10329,m,white
10330,m,indian
10331,f,indian
10332,m,white
10333,m,white
10334,m,indian
10335,f,indian
10336,m,white
10337,f,white
10338,m,black
10339,m,indian
10340,m,indian
10341,m,indian
10342,m,black
10343,m,white
10344,f,white
10345,m,white
10346,m,black
10347,f,indian
10348,m,white
10349,m,black
10350,m,black
10351,m,black
10352,m,black
10353,m,white
10354,m,indian
10355,m,indian
10356,f,white
10357,m,black
10358,m,black
10359,m,white
10360,m,white
10361,m,white
10362,m,white
10363,m,white
10364,m,black
10365,f,indian
10366,m,indian
10367,m,white
10368,m,white
10369,m,white
10370,m,black
10371,m,indian
10372,m,white
10373,m,black
10374,m,white
10375,m,white
10376,m,white
10377,m,indian
10378,m,indian
10379,m,white
10380,m,indian
10381,m,black
10382,m,white
10383,m,black
10384,m,white
10385,m,indian
10386,m,black
10387,m,black
10388,m,white
10389,m,white
10390,m,indian
10391,m,white
10392,m,hispanic
10393,m,white
10394,m,black
10395,m,black
10396,m,black
10397,m,white
10398,m,black
10399,m,indian
10400,m,indian
10401,m,white
10402,f,black
10403,m,white
10404,f,white
10405,m,black
10406,m,white
10407,m,white
10408,m,indian
10409,m,white
10410,f,indian
10411,f,indian
10412,m,black
10413,m,white
10414,m,black
10415,m,indian
10416,m,black
10417,m,white
10418,m,white
10419,m,white
10420,m,white
10421,m,white
10422,m,white
10423,m,black
10424,f,white
10425,m,black
10426,m,indian
10427,m,white
10428,m,white
10429,m,white
10430,m,black
10431,m,white
10432,m,white
10433,f,white
10434,m,black
10435,f,indian
10436,m,indian
10437,m,white
10438,f,white
10439,m,white
10440,m,white
10441,m,white
10442,m,white
10443,m,white
10444,m,black
10445,m,black
10446,m,black
10447,m,white
10448,m,black
10449,f,indian
10450,m,indian
10451,m,black
10452,m,white
10453,m,white
10454,f,indian
10455,m,black
10456,m,white
10457,m,black
10458,m,white
10459,m,white
10460,f,indian
10461,m,white
10462,f,white
10463,m,white
10464,m,indian
10465,m,black
10466,m,white
10467,m,white
10468,m,black
10469,m,indian
10470,m,white
10471,f,white
10472,m,white
10473,m,white
10474,m,black
10475,f,indian
10476,m,black
10477,f,white
10478,m,black
10479,m,indian
10480,m,indian
10481,m,white
10482,m,indian
10483,m,black
10484,f,indian
10485,f,black
10486,f,indian
10487,f,black
10488,m,hispanic
10489,m,white
10490,m,black
10491,m,white
10492,m,indian
10493,m,white
10494,m,white
10495,m,white
10496,m,white
10497,m,white
10498,m,white
10499,m,indian
10500,m,indian
10501,f,indian
10502,m,black
10503,f,indian
10504,m,white
10505,m,black
10506,m,black
10507,m,white
10508,m,black
10509,f,indian
10510,f,indian
10511,m,indian
10512,m,white
10513,m,black
10514,m,white
10515,f,white
10516,m,white
10517,m,indian
10518,f,white
10519,f,indian
10520,m,indian
10521,m,white
10522,m,black
10523,m,black
10524,m,black
10525,m,black
10526,m,white
10527,m,white
10528,f,indian
10529,m,black
10530,m,black
10531,m,white
10532,m,white
10533,f,indian
10534,m,white
10535,m,indian
10536,m,black
10537,m,indian
10538,f,indian
10539,m,white
10540,m,white
10541,m,white
10542,m,white
10543,m,indian
10544,f,black
10545,m,white
10546,m,indian
10547,m,hispanic
10548,m,white
10549,m,white
10550,m,indian
10551,m,black
10552,f,black
10553,m,white
10554,m,black
10555,f,white
10556,m,black
10557,m,black
10558,m,black
10559,m,black
10560,m,white
10561,m,white
10562,m,white
10563,m,indian
10564,f,indian
10565,f,indian
10566,m,white
10567,m,white
10568,m,white
10569,m,white
10570,f,white
10571,m,white
10572,f,indian
10573,m,black
10574,m,white
10575,m,indian
10576,f,white
10577,f,indian
10578,f,white
10579,m,black
10580,m,black
10581,m,white
10582,f,black
10583,m,white
10584,m,white
10585,m,white
10586,m,indian
10587,m,indian
10588,m,white
10589,m,white
10590,m,white
10591,m,white
10592,m,black
10593,f,indian
10594,m,black
10595,m,white
10596,m,white
10597,m,white
10598,m,white
10599,m,black
10600,m,white
10601,m,black
10602,m,black
10603,m,indian
10604,m,black
10605,m,white
10606,m,indian
10607,m,white
10608,f,black
10609,m,white
10610,m,white
10611,m,black
10612,f,indian
10613,m,white
10614,m,black
10615,m,white
10616,m,indian
10617,m,white
10618,m,black
10619,m,black
10620,f,indian
10621,m,white
10622,m,indian
10623,f,black
10624,m,black
10625,m,black
10626,m,white
10627,f,indian
10628,m,white
10629,m,white
10630,m,white
10631,m,white
10632,m,indian
10633,m,black
10634,m,white
10635,m,white
10636,m,black
10637,m,white
10638,m,black
10639,f,indian
10640,f,indian
10641,m,indian
10642,m,white
10643,m,white
10644,m,black
10645,m,white
10646,m,black
10647,m,black
10648,m,black
10649,m,white
10650,m,indian
10651,m,black
10652,m,white
10653,f,black
10654,m,black
10655,m,hispanic
10656,m,white
10657,f,indian
10658,m,black
10659,m,white
10660,f,white
10661,m,white
10662,m,white
10663,m,indian
10664,m,white
10665,m,indian
10666,m,indian
10667,m,indian
10668,m,indian
10669,f,indian
10670,m,white
10671,m,white
10672,f,indian
10673,m,white
10674,m,white
10675,m,white
10676,f,white
10677,m,white
10678,m,white
10679,m,black
10680,m,indian
10681,m,white
10682,m,white
10683,m,indian
10684,f,indian
10685,m,white
10686,m,indian
10687,m,white
10688,m,black
10689,m,black
10690,m,black
10691,m,indian
10692,m,white
10693,m,white
10694,m,indian
10695,m,white
10696,m,black
10697,m,white
10698,f,black
10699,m,indian
10700,m,white
10701,m,black
10702,m,white
10703,f,white
10704,f,indian
10705,m,black
10706,m,black
10707,m,black
10708,m,white
10709,m,white
10710,f,indian
10711,m,black
10712,m,black
10713,f,indian
10714,m,black
10715,m,white
10716,m,white
10717,m,white
10718,m,black
10719,m,indian
10720,m,black
10721,m,white
10722,m,white
10723,m,white
10724,m,white
10725,f,indian
10726,f,black
10727,m,black
10728,m,white
10729,m,black
10730,f,white
10731,m,white
10732,m,indian
10733,m,indian
10734,m,indian
10735,m,white
10736,f,indian
10737,f,white
10738,m,black
10739,m,white
10740,m,white
10741,m,white
10742,m,white
10743,f,white
10744,m,white
10745,m,black
10746,m,white
10747,m,indian
10748,m,white
10749,m,white
10750,m,white
10751,f,indian
10752,m,white
10753,m,white
10754,m,indian
10755,f,black
10756,m,white
10757,m,black
10758,m,black
10759,m,indian
10760,m,white
10761,m,white
10762,m,white
10763,m,white
10764,m,black
10765,m,white
10766,f,indian
10767,f,indian
10768,m,white
10769,m,white
10770,m,white
10771,m,indian
10772,m,black
10773,m,white
10774,m,black
10775,f,indian
10776,m,black
10777,m,white
10778,m,black
10779,m,white
10780,m,white
10781,m,white
10782,m,white
10783,m,white
10784,m,white
10785,f,black
10786,m,white
10787,m,black
10788,f,indian
10789,f,indian
10790,m,indian
10791,m,black
10792,m,indian
10793,m,black
10794,m,black
10795,f,white
10796,f,white
10797,m,hispanic
10798,m,black
10799,m,white
10800,m,black
10801,m,hispanic
10802,m,white
10803,f,black
10804,f,indian
10805,f,white
10806,m,white
10807,f,indian
10808,m,indian
10809,f,indian
10810,m,white
10811,m,white
10812,m,white
10813,m,white
10814,m,black
10815,m,black
10816,m,white
10817,m,indian
10818,m,black
10819,m,white
10820,m,black
10821,m,black
10822,m,white
10823,m,black
10824,f,indian
10825,m,indian
10826,m,black
10827,f,indian
10828,m,white
10829,m,hispanic
10830,m,black
10831,m,black
10832,m,indian
10833,m,white
10834,m,black
10835,m,white
10836,m,black
10837,m,white
10838,m,indian
10839,m,white
10840,m,white
10841,m,white
10842,m,indian
10843,m,white
10844,m,white
10845,m,indian
10846,m,white
10847,f,indian
10848,m,indian
10849,m,white
10850,m,white
10851,m,white
10852,m,white
10853,f,white
10854,m,white
10855,m,white
10856,m,white
10857,m,white
10858,m,white
10859,m,white
10860,m,black
10861,m,black
10862,m,white
10863,f,indian
10864,m,white
10865,m,hispanic
10866,m,white
10867,m,white
10868,f,indian
10869,m,hispanic
10870,f,indian
10871,m,indian
10872,m,white
10873,m,black
10874,m,black
10875,m,white
10876,m,white
10877,m,white
10878,m,white
10879,m,white
10880,f,indian
10881,m,white
10882,m,indian
10883,m,indian
10884,m,black
10885,m,white
10886,m,black
10887,m,white
10888,m,indian
10889,m,white
10890,m,black
10891,m,white
10892,m,black
10893,m,white
10894,m,black
10895,m,hispanic
10896,m,white
10897,m,black
10898,f,indian
10899,m,white
10900,m,white
10901,f,indian
10902,m,indian
10903,m,black
10904,m,black
10905,m,black
10906,m,white
10907,m,white
10908,m,white
10909,m,black
10910,f,indian
10911,m,indian
10912,m,black
10913,m,white
10914,m,black
10915,m,black
10916,m,white
10917,f,indian
10918,m,black
10919,m,black
10920,m,white
10921,m,black
10922,m,white
10923,f,white
10924,m,white
10925,m,black
10926,m,black
10927,m,indian
10928,m,white
10929,m,white
10930,m,white
10931,f,indian
10932,m,white
10933,f,white
10934,m,black
10935,f,indian
10936,m,black
10937,m,black
10938,m,white
10939,m,black
10940,m,black
10941,m,white
10942,m,white
10943,f,indian
10944,m,indian
10945,m,white
10946,m,white
10947,m,white
10948,m,black
10949,m,black
10950,m,white
10951,m,indian
10952,m,black
10953,m,indian
10954,m,indian
10955,m,white
10956,m,indian
10957,f,white
10958,m,indian
10959,m,indian
10960,m,black
10961,m,white
10962,m,white
10963,m,black
10964,f,indian
10965,m,white
10966,m,indian
10967,m,white
10968,f,indian
10969,f,indian
10970,m,white
10971,m,black
10972,m,white
10973,m,black
10974,m,black
10975,f,indian
10976,m,white
10977,m,indian
10978,m,white
10979,m,indian
10980,m,black
10981,m,black
10982,m,black
10983,m,white
10984,m,indian
10985,m,white
10986,m,white
10987,f,indian
10988,m,white
10989,m,white
10990,m,white
10991,m,indian
10992,m,white
10993,m,indian
10994,m,black
10995,m,white
10996,f,indian
10997,f,indian
10998,m,black
10999,m,black
11000,m,indian
11001,m,black
11002,f,black
11003,m,white
11004,m,black
11005,m,white
11006,m,indian
11007,m,white
11008,f,white
11009,m,black
11010,m,white
11011,m,indian
11012,m,black
11013,m,black
11014,m,white
11015,m,white
11016,m,white
11017,m,white
11018,m,black
11019,m,white
11020,m,black
11021,m,black
11022,m,white
11023,m,indian
11024,f,white
11025,f,indian
11026,m,white
11027,m,white
11028,m,black
11029,m,black
11030,m,black
11031,f,indian
11032,f,indian
11033,m,white
11034,m,white
11035,m,black
11036,m,black
11037,m,black
11038,m,white
11039,m,white
11040,f,indian
11041,f,black
11042,m,black
11043,f,indian
11044,m,white
11045,m,black
11046,m,indian
11047,m,white
11048,f,indian
11049,m,white
11050,m,white
11051,m,white
11052,m,white
11053,f,black
11054,m,indian
11055,m,black
11056,m,white
11057,f,white
11058,m,white
11059,m,black
11060,m,black
11061,m,white
11062,m,black
11063,m,black
11064,m,white
11065,m,white
11066,m,white
11067,f,indian
11068,m,black
11069,m,white
11070,m,white
11071,m,indian
11072,m,white
11073,m,indian
11074,m,white
11075,f,indian
11076,m,hispanic
11077,m,white
11078,m,black
11079,m,white
11080,m,black
11081,m,white
11082,m,indian
11083,m,white
11084,m,white
11085,m,white
11086,f,white
11087,m,black
11088,m,black
11089,f,white
11090,m,white
11091,m,white
11092,m,black
11093,f,indian
11094,m,white
11095,f,indian
11096,m,white
11097,m,black
11098,m,black
11099,m,black
11100,m,white
11101,m,white
11102,m,indian
11103,f,black
11104,m,white
11105,m,white
11106,m,black
11107,m,white
11108,m,white
11109,m,black
11110,m,white
11111,m,white
11112,m,white
11113,f,indian
11114,m,black
11115,m,white
11116,m,white
11117,m,white
11118,f,indian
11119,m,white
11120,m,black
11121,m,white
11122,m,black
11123,m,white
11124,m,white
11125,m,hispanic
11126,m,black
11127,m,black
11128,m,indian
11129,m,indian
11130,m,black
11131,m,indian
11132,m,black
11133,m,black
11134,f,black
11135,m,white
11136,m,white
11137,m,white
11138,m,white
11139,m,white
11140,m,black
11141,f,indian
11142,m,black
11143,m,white
11144,m,black
11145,m,black
11146,m,white
11147,m,white
11148,m,white
11149,m,white
11150,f,indian
11151,m,indian
11152,f,indian
11153,m,white
11154,m,indian
11155,m,indian
11156,m,white
11157,m,white
11158,m,black
11159,m,white
11160,m,black
11161,m,white
11162,m,white
11163,f,indian
11164,m,indian
11165,m,white
11166,m,white
11167,f,indian
11168,m,black
11169,m,black
11170,f,white
11171,m,black
11172,m,white
11173,m,indian
11174,f,indian
11175,m,black
11176,m,indian
11177,f,white
11178,m,white
11179,m,black
11180,m,white
11181,m,white
11182,m,hispanic
11183,f,indian
11184,m,indian
11185,m,indian
11186,m,white
11187,m,white
11188,m,white
11189,m,white
11190,m,black
11191,m,black
11192,m,white
11193,m,hispanic
11194,m,black
11195,m,black
11196,m,white
11197,m,black
11198,m,hispanic
11199,m,white
11200,m,white
11201,m,black
11202,m,white
11203,m,white
11204,f,white
11205,m,black
11206,m,white
11207,m,white
11208,m,black
11209,m,white
11210,m,white
11211,m,indian
11212,m,white
11213,m,indian
11214,m,white
11215,f,black
11216,m,black
11217,m,black
11218,m,white
11219,m,white
11220,m,black
11221,m,white
11222,m,white
11223,m,white
11224,m,black
11225,m,white
11226,m,black
11227,m,white
11228,f,indian
11229,m,white
11230,m,black
11231,m,white
11232,m,white
11233,m,white
11234,m,white
11235,f,indian
11236,m,white
11237,m,white
11238,f,indian
11239,m,white
11240,m,black
11241,f,indian
11242,m,white
11243,m,black
11244,f,indian
11245,m,white
11246,m,black
11247,m,black
11248,m,black
11249,m,white
11250,m,white
11251,m,indian
11252,m,hispanic
11253,m,black
11254,m,white
11255,m,indian
11256,m,indian
11257,m,white
11258,m,white
11259,m,white
11260,m,white
11261,f,black
11262,m,black
11263,m,black
11264,m,black
11265,m,white
11266,m,white
11267,f,indian
11268,m,white
11269,m,indian
11270,m,indian
11271,m,indian
11272,m,black
11273,f,white
11274,m,white
11275,m,black
11276,m,black
11277,m,white
11278,f,indian
11279,f,white
11280,m,indian
11281,m,indian
11282,m,white
11283,m,black
11284,f,indian
11285,f,white
11286,f,white
11287,m,black
11288,f,indian
11289,f,indian
11290,m,hispanic
11291,m,indian
11292,m,black
11293,m,black
11294,f,indian
11295,f,indian
11296,m,white
11297,m,white
11298,m,white
11299,m,black
11300,m,white
11301,m,black
11302,m,black
11303,m,white
11304,m,indian
11305,m,white
11306,m,black
11307,m,white
11308,f,indian
11309,m,black
11310,m,white
11311,f,white
11312,m,white
11313,m,white
11314,m,white
11315,m,white
11316,m,white
11317,m,black
11318,m,indian
11319,m,black
11320,m,white
11321,m,white
11322,m,black
11323,m,black
11324,m,white
11325,m,black
11326,f,white
11327,m,white
11328,m,indian
11329,m,black
11330,m,white
11331,m,black
11332,m,white
11333,m,black
11334,m,white
11335,m,white
11336,f,indian
11337,m,white
11338,f,indian
11339,m,black
11340,m,white
11341,m,black
11342,f,indian
11343,m,indian
11344,m,hispanic
11345,m,indian
11346,m,black
11347,f,white
11348,m,black
11349,m,white
11350,m,black
11351,m,black
11352,m,black
11353,m,white
11354,m,indian
11355,m,white
11356,m,black
11357,m,white
11358,f,white
11359,m,white
11360,f,indian
11361,m,black
11362,m,black
11363,m,indian
11364,m,hispanic
11365,f,indian
11366,m,black
11367,m,black
11368,m,indian
11369,m,white
11370,m,indian
11371,m,indian
11372,m,indian
11373,m,black
11374,m,indian
11375,f,indian
11376,m,white
11377,m,white
11378,m,white
11379,m,black
11380,m,black
11381,f,black
11382,m,black
11383,m,white
11384,m,black
11385,m,white
11386,m,black
11387,m,white
11388,m,white
11389,f,black
11390,m,white
11391,m,white
11392,f,black
11393,m,black
11394,m,white
11395,m,indian
11396,m,white
11397,f,indian
11398,m,white
11399,m,white
11400,m,black
11401,m,black
11402,m,white
11403,m,white
11404,m,white
11405,m,white
11406,m,white
11407,m,white
11408,m,white
11409,m,white
11410,m,black
11411,m,white
11412,m,black
11413,m,white
11414,m,black
11415,m,black
11416,m,black
11417,f,white
11418,m,white
11419,m,white
11420,m,black
11421,m,indian
11422,m,white
11423,f,white
11424,m,white
11425,f,black
11426,m,black
11427,f,black
11428,f,black
11429,m,black
11430,m,white
11431,m,hispanic
11432,m,white
11433,m,white
11434,m,white
11435,m,white
11436,m,black
11437,m,black
11438,m,indian
11439,f,indian
11440,m,indian
11441,m,white
11442,m,black
11443,m,indian
11444,m,black
11445,m,white
11446,m,black
11447,m,indian
11448,f,indian
11449,m,black
11450,m,black
11451,m,black
11452,m,white
11453,m,white
11454,m,white
11455,m,black
11456,m,black
11457,m,white
11458,f,white
11459,m,black
11460,f,indian
11461,m,white
11462,f,indian
11463,f,indian
11464,m,white
11465,m,white
11466,m,black
11467,m,white
11468,f,indian
11469,f,indian
11470,m,white
11471,m,hispanic
11472,m,white
11473,m,black
11474,m,indian
11475,m,black
11476,m,white
11477,m,black
11478,m,white
11479,m,black
11480,f,white
11481,m,indian
11482,m,white
11483,m,white
11484,m,black
11485,m,black
11486,m,white
11487,f,white
11488,m,white
11489,m,white
11490,m,white
11491,m,indian
11492,m,black
11493,m,black
11494,m,white
11495,f,white
11496,f,white
11497,m,indian
11498,m,black
11499,m,black
11500,m,indian
11501,f,indian
11502,m,white
11503,f,white
11504,m,white
11505,m,black
11506,m,white
11507,m,white
11508,f,white
11509,m,black
11510,m,white
11511,m,white
11512,m,black
11513,m,white
11514,m,white
11515,m,white
11516,m,white
11517,m,black
11518,m,black
11519,m,white
11520,m,black
11521,m,white
11522,m,black
11523,m,black
11524,f,indian
11525,m,black
11526,m,indian
11527,m,white
11528,m,white
11529,m,black
11530,m,black
11531,f,black
11532,m,black
11533,m,indian
11534,m,indian
11535,m,white
11536,m,white
11537,m,black
11538,m,white
11539,m,white
11540,m,black
11541,m,black
11542,m,white
11543,m,white
11544,m,black
11545,m,white
11546,f,white
11547,m,black
11548,m,white
11549,m,black
11550,m,white
11551,f,indian
11552,m,black
11553,f,white
11554,f,white
11555,m,black
11556,m,white
11557,f,white
11558,f,indian
11559,m,black
11560,m,hispanic
11561,m,white
11562,m,white
11563,m,black
11564,m,indian
11565,m,white
11566,m,white
11567,m,indian
11568,m,white
11569,m,white
11570,m,white
11571,m,black
11572,m,black
11573,m,white
11574,m,white
11575,m,black
11576,m,indian
11577,m,black
11578,m,black
11579,m,indian
11580,m,black
11581,m,indian
11582,m,black
11583,m,black
11584,f,indian
11585,m,white
11586,m,white
11587,m,black
11588,m,black
11589,f,white
11590,f,indian
11591,f,white
11592,m,black
11593,m,white
11594,m,white
11595,m,white
11596,m,hispanic
11597,m,white
11598,f,indian
11599,m,white
11600,m,indian
11601,m,white
11602,m,black
11603,f,indian
11604,m,white
11605,m,black
11606,m,black
11607,f,white
11608,m,white
11609,f,indian
11610,m,white
11611,m,white
11612,m,black
11613,m,black
11614,m,white
11615,f,black
11616,m,black
11617,f,black
11618,m,white
11619,m,white
11620,m,indian
11621,m,indian
11622,m,black
11623,m,black
11624,m,indian
11625,m,white
11626,m,black
11627,m,indian
11628,m,indian
11629,m,black
11630,f,white
11631,f,white
11632,f,indian
11633,m,white
11634,m,white
11635,m,white
11636,m,black
11637,m,indian
11638,f,white
11639,m,white
11640,m,white
11641,m,white
